date,contract,close,volume
2016-12-09,201612,9390.0,73814
2016-12-09,201701,9372.0,1849
2016-12-09,201703,9329.0,219
2016-12-09,201706,9260.0,117
2016-12-09,201709,8938.0,181
2016-12-12,201612,9355.0,123782
2016-12-12,201701,9339.0,5080
2016-12-12,201703,9302.0,341
2016-12-12,201706,9235.0,137
2016-12-12,201709,8915.0,151
2016-12-13,201612,9378.0,69542
2016-12-13,201701,9364.0,4678
2016-12-13,201703,9327.0,338
2016-12-13,201706,9261.0,45
2016-12-13,201709,8938.0,18
2016-12-14,201612,9370.0,85638
2016-12-14,201701,9351.0,5413
2016-12-14,201703,9315.0,186
2016-12-14,201706,9253.0,131
2016-12-14,201709,8933.0,85
2016-12-15,201612,9368.0,126853
2016-12-15,201701,9354.0,11439
2016-12-15,201703,9316.0,300
2016-12-15,201706,9258.0,125
2016-12-15,201709,8942.0,61
2016-12-16,201612,9312.0,104771
2016-12-16,201701,9300.0,19406
2016-12-16,201703,9269.0,274
2016-12-16,201706,9213.0,72
2016-12-16,201709,8898.0,35
2016-12-19,201612,9246.0,127172
2016-12-19,201701,9233.0,42354
2016-12-19,201703,9201.0,279
2016-12-19,201706,9150.0,115
2016-12-19,201709,8840.0,59
2016-12-20,201612,9260.0,116914
2016-12-20,201701,9254.0,42385
2016-12-20,201703,9228.0,399
2016-12-20,201706,9176.0,82
2016-12-20,201709,8857.0,47
2016-12-21,201612,9232.0,61153
2016-12-21,201701,9224.0,57357
2016-12-21,201703,9206.0,507
2016-12-21,201706,9159.0,100
2016-12-21,201709,8842.0,65
2016-12-22,201701,9130.0,116265
2016-12-22,201702,9119.0,1142
2016-12-22,201703,9112.0,457
2016-12-22,201706,9075.0,105
2016-12-22,201709,8761.0,184
2016-12-23,201701,9090.0,108536
2016-12-23,201702,9080.0,1208
2016-12-23,201703,9070.0,480
2016-12-23,201706,9032.0,155
2016-12-23,201709,8721.0,79
2016-12-26,201701,9123.0,69849
2016-12-26,201702,9111.0,902
2016-12-26,201703,9101.0,129
2016-12-26,201706,9066.0,116
2016-12-26,201709,8753.0,57
2016-12-27,201701,9113.0,47698
2016-12-27,201702,9100.0,621
2016-12-27,201703,9090.0,156
2016-12-27,201706,9055.0,30
2016-12-27,201709,8738.0,13
2016-12-28,201701,9211.0,97287
2016-12-28,201702,9196.0,1993
2016-12-28,201703,9185.0,314
2016-12-28,201706,9145.0,228
2016-12-28,201709,8825.0,75
2016-12-29,201701,9184.0,92408
2016-12-29,201702,9173.0,1607
2016-12-29,201703,9159.0,169
2016-12-29,201706,9117.0,111
2016-12-29,201709,8797.0,98
2016-12-30,201701,9262.0,116957
2016-12-30,201702,9252.0,2639
2016-12-30,201703,9238.0,368
2016-12-30,201706,9199.0,275
2016-12-30,201709,8878.0,97
2017-01-03,201701,9281.0,89282
2017-01-03,201702,9268.0,1532
2017-01-03,201703,9253.0,176
2017-01-03,201706,9211.0,112
2017-01-03,201709,8895.0,27
2017-01-04,201701,9273.0,87462
2017-01-04,201702,9261.0,1561
2017-01-04,201703,9248.0,155
2017-01-04,201706,9206.0,127
2017-01-04,201709,8890.0,63
2017-01-05,201701,9340.0,119149
2017-01-05,201702,9327.0,2839
2017-01-05,201703,9315.0,357
2017-01-05,201706,9275.0,241
2017-01-05,201709,8953.0,221
2017-01-06,201701,9367.0,67027
2017-01-06,201702,9354.0,1573
2017-01-06,201703,9340.0,244
2017-01-06,201706,9298.0,101
2017-01-06,201709,8974.0,99
2017-01-09,201701,9344.0,113565
2017-01-09,201702,9335.0,3677
2017-01-09,201703,9322.0,341
2017-01-09,201706,9282.0,118
2017-01-09,201709,8959.0,64
2017-01-10,201701,9342.0,76021
2017-01-10,201702,9333.0,2601
2017-01-10,201703,9322.0,166
2017-01-10,201706,9281.0,55
2017-01-10,201709,8961.0,56
2017-01-11,201701,9338.0,91651
2017-01-11,201702,9327.0,4098
2017-01-11,201703,9316.0,398
2017-01-11,201706,9278.0,92
2017-01-11,201709,8955.0,169
2017-01-12,201701,9410.0,117651
2017-01-12,201702,9403.0,11896
2017-01-12,201703,9390.0,745
2017-01-12,201706,9345.0,190
2017-01-12,201709,9023.0,206
2017-01-13,201701,9374.0,88034
2017-01-13,201702,9370.0,14091
2017-01-13,201703,9360.0,446
2017-01-13,201706,9320.0,97
2017-01-13,201709,8994.0,79
2017-01-16,201701,9286.0,135414
2017-01-16,201702,9286.0,43903
2017-01-16,201703,9277.0,620
2017-01-16,201706,9238.0,126
2017-01-16,201709,8920.0,150
2017-01-17,201701,9341.0,94530
2017-01-17,201702,9333.0,40763
2017-01-17,201703,9324.0,624
2017-01-17,201706,9287.0,133
2017-01-17,201709,8965.0,78
2017-01-18,201701,9340.0,55499
2017-01-18,201702,9318.0,56614
2017-01-18,201703,9307.0,557
2017-01-18,201706,9265.0,102
2017-01-18,201709,8944.0,63
2017-01-19,201702,9306.0,123137
2017-01-19,201703,9296.0,1518
2017-01-19,201706,9254.0,206
2017-01-19,201709,8930.0,92
2017-01-19,201712,8892.0,25
2017-01-20,201702,9330.0,77047
2017-01-20,201703,9320.0,1390
2017-01-20,201706,9280.0,139
2017-01-20,201709,8955.0,47
2017-01-20,201712,8915.0,16
2017-01-23,201702,9407.0,99777
2017-01-23,201703,9396.0,2458
2017-01-23,201706,9354.0,255
2017-01-23,201709,9034.0,129
2017-01-23,201712,8998.0,84
2017-01-24,201702,9446.0,78935
2017-01-24,201703,9435.0,2032
2017-01-24,201706,9392.0,311
2017-01-24,201709,9067.0,210
2017-01-24,201712,9025.0,144
2017-02-02,201702,9375.0,138242
2017-02-02,201703,9365.0,3577
2017-02-02,201706,9326.0,384
2017-02-02,201709,9016.0,121
2017-02-02,201712,8963.0,51
2017-02-03,201702,9439.0,95766
2017-02-03,201703,9429.0,3500
2017-02-03,201706,9386.0,384
2017-02-03,201709,9065.0,127
2017-02-03,201712,9026.0,76
2017-02-06,201702,9505.0,116954
2017-02-06,201703,9493.0,3859
2017-02-06,201706,9452.0,473
2017-02-06,201709,9128.0,150
2017-02-06,201712,9090.0,138
2017-02-07,201702,9520.0,71159
2017-02-07,201703,9512.0,3403
2017-02-07,201706,9466.0,225
2017-02-07,201709,9141.0,130
2017-02-07,201712,9104.0,125
2017-02-08,201702,9515.0,114482
2017-02-08,201703,9506.0,7923
2017-02-08,201706,9459.0,412
2017-02-08,201709,9130.0,208
2017-02-08,201712,9087.0,139
2017-02-09,201702,9576.0,110690
2017-02-09,201703,9562.0,13763
2017-02-09,201706,9505.0,364
2017-02-09,201709,9173.0,53
2017-02-09,201712,9124.0,111
2017-02-10,201702,9658.0,136883
2017-02-10,201703,9649.0,19179
2017-02-10,201706,9590.0,1045
2017-02-10,201709,9261.0,139
2017-02-10,201712,9215.0,177
2017-02-13,201702,9705.0,118488
2017-02-13,201703,9690.0,43870
2017-02-13,201706,9633.0,449
2017-02-13,201709,9292.0,120
2017-02-13,201712,9240.0,203
2017-02-14,201702,9710.0,148146
2017-02-14,201703,9700.0,50872
2017-02-14,201706,9639.0,445
2017-02-14,201709,9301.0,139
2017-02-14,201712,9244.0,218
2017-02-15,201702,9800.0,68161
2017-02-15,201703,9802.0,71265
2017-02-15,201706,9745.0,589
2017-02-15,201709,9390.0,103
2017-02-15,201712,9335.0,214
2017-02-16,201703,9772.0,136500
2017-02-16,201704,9756.0,2959
2017-02-16,201706,9720.0,536
2017-02-16,201709,9362.0,145
2017-02-16,201712,9307.0,233
2017-02-17,201703,9762.0,77496
2017-02-17,201704,9750.0,1347
2017-02-17,201706,9711.0,340
2017-02-17,201709,9346.0,38
2017-02-17,201712,9296.0,95
2017-02-18,201703,9788.0,23312
2017-02-18,201704,9772.0,451
2017-02-18,201706,9730.0,100
2017-02-18,201709,9365.0,56
2017-02-18,201712,9311.0,83
2017-02-20,201703,9766.0,101368
2017-02-20,201704,9753.0,1380
2017-02-20,201706,9710.0,337
2017-02-20,201709,9330.0,63
2017-02-20,201712,9281.0,90
2017-02-21,201703,9766.0,99916
2017-02-21,201704,9755.0,1494
2017-02-21,201706,9718.0,341
2017-02-21,201709,9340.0,135
2017-02-21,201712,9293.0,107
2017-02-22,201703,9783.0,121485
2017-02-22,201704,9771.0,2169
2017-02-22,201706,9729.0,345
2017-02-22,201709,9359.0,94
2017-02-22,201712,9306.0,150
2017-02-23,201703,9772.0,115454
2017-02-23,201704,9760.0,2025
2017-02-23,201706,9723.0,587
2017-02-23,201709,9354.0,72
2017-02-23,201712,9299.0,137
2017-02-24,201703,9761.0,100020
2017-02-24,201704,9751.0,1997
2017-02-24,201706,9711.0,266
2017-02-24,201709,9351.0,36
2017-02-24,201712,9285.0,54
2017-03-01,201703,9682.0,137961
2017-03-01,201704,9673.0,2479
2017-03-01,201706,9637.0,345
2017-03-01,201709,9273.0,96
2017-03-01,201712,9224.0,121
2017-03-02,201703,9691.0,158914
2017-03-02,201704,9680.0,3771
2017-03-02,201706,9644.0,597
2017-03-02,201709,9287.0,115
2017-03-02,201712,9242.0,118
2017-03-03,201703,9629.0,122036
2017-03-03,201704,9617.0,3208
2017-03-03,201706,9585.0,368
2017-03-03,201709,9219.0,83
2017-03-03,201712,9174.0,144
2017-03-06,201703,9683.0,98832
2017-03-06,201704,9668.0,3365
2017-03-06,201706,9630.0,230
2017-03-06,201709,9259.0,106
2017-03-06,201712,9211.0,187
2017-03-07,201703,9727.0,95033
2017-03-07,201704,9714.0,3600
2017-03-07,201706,9675.0,211
2017-03-07,201709,9307.0,78
2017-03-07,201712,9254.0,92
2017-03-08,201703,9748.0,115988
2017-03-08,201704,9734.0,6983
2017-03-08,201706,9696.0,238
2017-03-08,201709,9329.0,89
2017-03-08,201712,9278.0,45
2017-03-09,201703,9652.0,142245
2017-03-09,201704,9640.0,12280
2017-03-09,201706,9606.0,347
2017-03-09,201709,9242.0,85
2017-03-09,201712,9188.0,60
2017-03-10,201703,9625.0,170995
2017-03-10,201704,9615.0,29154
2017-03-10,201706,9578.0,620
2017-03-10,201709,9216.0,349
2017-03-10,201712,9168.0,195
2017-03-13,201703,9692.0,132818
2017-03-13,201704,9683.0,40953
2017-03-13,201706,9647.0,374
2017-03-13,201709,9281.0,72
2017-03-13,201712,9237.0,122
2017-03-14,201703,9749.0,116325
2017-03-14,201704,9742.0,38063
2017-03-14,201706,9709.0,504
2017-03-14,201709,9350.0,253
2017-03-14,201712,9301.0,324
2017-03-15,201703,9732.0,67761
2017-03-15,201704,9726.0,52891
2017-03-15,201706,9692.0,327
2017-03-15,201709,9331.0,151
2017-03-15,201712,9288.0,159
2017-03-16,201704,9840.0,124172
2017-03-16,201705,9828.0,1840
2017-03-16,201706,9810.0,767
2017-03-16,201709,9450.0,206
2017-03-16,201712,9404.0,242
2017-03-17,201704,9890.0,95443
2017-03-17,201705,9877.0,1914
2017-03-17,201706,9859.0,349
2017-03-17,201709,9499.0,84
2017-03-17,201712,9459.0,236
2017-03-20,201704,9895.0,87814
2017-03-20,201705,9885.0,1929
2017-03-20,201706,9868.0,214
2017-03-20,201709,9515.0,84
2017-03-20,201712,9474.0,222
2017-03-21,201704,9962.0,117665
2017-03-21,201705,9950.0,2877
2017-03-21,201706,9936.0,448
2017-03-21,201709,9590.0,157
2017-03-21,201712,9550.0,305
2017-03-22,201704,9898.0,131137
2017-03-22,201705,9884.0,2920
2017-03-22,201706,9869.0,628
2017-03-22,201709,9532.0,149
2017-03-22,201712,9490.0,135
2017-03-23,201704,9909.0,124574
2017-03-23,201705,9899.0,2370
2017-03-23,201706,9882.0,464
2017-03-23,201709,9554.0,172
2017-03-23,201712,9517.0,158
2017-03-24,201704,9901.0,100432
2017-03-24,201705,9888.0,1637
2017-03-24,201706,9875.0,251
2017-03-24,201709,9542.0,166
2017-03-24,201712,9505.0,143
2017-03-27,201704,9865.0,121135
2017-03-27,201705,9854.0,2622
2017-03-27,201706,9839.0,352
2017-03-27,201709,9498.0,135
2017-03-27,201712,9463.0,135
2017-03-28,201704,9883.0,180278
2017-03-28,201705,9872.0,4331
2017-03-28,201706,9857.0,537
2017-03-28,201709,9519.0,127
2017-03-28,201712,9481.0,166
2017-03-29,201704,9862.0,112257
2017-03-29,201705,9850.0,2523
2017-03-29,201706,9834.0,217
2017-03-29,201709,9498.0,104
2017-03-29,201712,9463.0,58
2017-03-30,201704,9850.0,101697
2017-03-30,201705,9839.0,2225
2017-03-30,201706,9824.0,181
2017-03-30,201709,9486.0,56
2017-03-30,201712,9452.0,93
2017-03-31,201704,9821.0,97954
2017-03-31,201705,9811.0,2460
2017-03-31,201706,9798.0,332
2017-03-31,201709,9460.0,227
2017-03-31,201712,9422.0,98
2017-04-05,201704,9961.0,138318
2017-04-05,201705,9951.0,4865
2017-04-05,201706,9936.0,544
2017-04-05,201709,9596.0,195
2017-04-05,201712,9562.0,278
2017-04-06,201704,9897.0,111709
2017-04-06,201705,9889.0,4581
2017-04-06,201706,9875.0,362
2017-04-06,201709,9530.0,110
2017-04-06,201712,9499.0,104
2017-04-07,201704,9863.0,202548
2017-04-07,201705,9851.0,7023
2017-04-07,201706,9839.0,751
2017-04-07,201709,9496.0,408
2017-04-07,201712,9462.0,201
2017-04-10,201704,9876.0,94012
2017-04-10,201705,9868.0,3392
2017-04-10,201706,9853.0,404
2017-04-10,201709,9506.0,116
2017-04-10,201712,9475.0,99
2017-04-11,201704,9816.0,156736
2017-04-11,201705,9810.0,6367
2017-04-11,201706,9796.0,676
2017-04-11,201709,9449.0,123
2017-04-11,201712,9418.0,187
2017-04-12,201704,9814.0,119614
2017-04-12,201705,9807.0,5392
2017-04-12,201706,9792.0,523
2017-04-12,201709,9443.0,106
2017-04-12,201712,9416.0,109
2017-04-13,201704,9846.0,147700
2017-04-13,201705,9838.0,14201
2017-04-13,201706,9825.0,666
2017-04-13,201709,9476.0,180
2017-04-13,201712,9442.0,178
2017-04-14,201704,9716.0,168301
2017-04-14,201705,9708.0,16314
2017-04-14,201706,9694.0,927
2017-04-14,201709,9348.0,288
2017-04-14,201712,9314.0,298
2017-04-17,201704,9722.0,166226
2017-04-17,201705,9713.0,48862
2017-04-17,201706,9698.0,746
2017-04-17,201709,9340.0,275
2017-04-17,201712,9301.0,242
2017-04-18,201704,9737.0,123870
2017-04-18,201705,9726.0,43988
2017-04-18,201706,9711.0,835
2017-04-18,201709,9356.0,165
2017-04-18,201712,9318.0,195
2017-04-19,201704,9638.0,104812
2017-04-19,201705,9625.0,80100
2017-04-19,201706,9610.0,1586
2017-04-19,201709,9259.0,359
2017-04-19,201712,9220.0,181
2017-04-20,201705,9615.0,114520
2017-04-20,201706,9603.0,2080
2017-04-20,201709,9247.0,226
2017-04-20,201712,9208.0,156
2017-04-20,201803,9171.0,247
2017-04-21,201705,9697.0,110196
2017-04-21,201706,9683.0,1913
2017-04-21,201709,9329.0,266
2017-04-21,201712,9291.0,171
2017-04-21,201803,9258.0,299
2017-04-24,201705,9705.0,124863
2017-04-24,201706,9690.0,2637
2017-04-24,201709,9332.0,580
2017-04-24,201712,9295.0,157
2017-04-24,201803,9261.0,64
2017-04-25,201705,9813.0,140137
2017-04-25,201706,9800.0,3656
2017-04-25,201709,9440.0,744
2017-04-25,201712,9410.0,474
2017-04-25,201803,9370.0,87
2017-04-26,201705,9841.0,120562
2017-04-26,201706,9827.0,2213
2017-04-26,201709,9463.0,972
2017-04-26,201712,9428.0,253
2017-04-26,201803,9395.0,79
2017-04-27,201705,9839.0,94948
2017-04-27,201706,9827.0,2048
2017-04-27,201709,9458.0,422
2017-04-27,201712,9427.0,311
2017-04-27,201803,9393.0,128
2017-04-28,201705,9857.0,107661
2017-04-28,201706,9843.0,1990
2017-04-28,201709,9475.0,870
2017-04-28,201712,9437.0,407
2017-04-28,201803,9404.0,527
2017-05-02,201705,9932.0,104635
2017-05-02,201706,9917.0,2718
2017-05-02,201709,9541.0,707
2017-05-02,201712,9508.0,216
2017-05-02,201803,9477.0,90
2017-05-03,201705,9936.0,77543
2017-05-03,201706,9923.0,1774
2017-05-03,201709,9543.0,392
2017-05-03,201712,9508.0,118
2017-05-03,201803,9476.0,53
2017-05-04,201705,9959.0,87102
2017-05-04,201706,9944.0,2075
2017-05-04,201709,9554.0,600
2017-05-04,201712,9515.0,182
2017-05-04,201803,9471.0,87
2017-05-05,201705,9889.0,110276
2017-05-05,201706,9872.0,3628
2017-05-05,201709,9474.0,629
2017-05-05,201712,9436.0,252
2017-05-05,201803,9397.0,100
2017-05-08,201705,9921.0,103607
2017-05-08,201706,9907.0,3103
2017-05-08,201709,9511.0,467
2017-05-08,201712,9475.0,158
2017-05-08,201803,9440.0,103
2017-05-09,201705,9904.0,165930
2017-05-09,201706,9892.0,8029
2017-05-09,201709,9499.0,984
2017-05-09,201712,9462.0,372
2017-05-09,201803,9431.0,249
2017-05-10,201705,9947.0,92446
2017-05-10,201706,9936.0,4480
2017-05-10,201709,9545.0,297
2017-05-10,201712,9511.0,153
2017-05-10,201803,9475.0,72
2017-05-11,201705,9987.0,123805
2017-05-11,201706,9976.0,12021
2017-05-11,201709,9586.0,403
2017-05-11,201712,9551.0,261
2017-05-11,201803,9512.0,119
2017-05-12,201705,9981.0,86535
2017-05-12,201706,9969.0,12498
2017-05-12,201709,9576.0,222
2017-05-12,201712,9540.0,119
2017-05-12,201803,9502.0,56
2017-05-15,201705,10028.0,118391
2017-05-15,201706,10014.0,45900
2017-05-15,201709,9616.0,566
2017-05-15,201712,9578.0,345
2017-05-15,201803,9543.0,139
2017-05-16,201705,10022.0,112096
2017-05-16,201706,10009.0,42687
2017-05-16,201709,9619.0,482
2017-05-16,201712,9580.0,198
2017-05-16,201803,9540.0,91
2017-05-17,201705,10000.0,72780
2017-05-17,201706,9979.0,62102
2017-05-17,201709,9586.0,319
2017-05-17,201712,9551.0,101
2017-05-17,201803,9516.0,34
2017-05-18,201706,9951.0,130546
2017-05-18,201707,9758.0,2624
2017-05-18,201709,9561.0,507
2017-05-18,201712,9524.0,213
2017-05-18,201803,9487.0,95
2017-05-19,201706,9932.0,75363
2017-05-19,201707,9741.0,1099
2017-05-19,201709,9540.0,258
2017-05-19,201712,9506.0,118
2017-05-19,201803,9465.0,26
2017-05-22,201706,9975.0,84227
2017-05-22,201707,9780.0,1731
2017-05-22,201709,9579.0,498
2017-05-22,201712,9544.0,127
2017-05-22,201803,9505.0,36
2017-05-23,201706,9994.0,97438
2017-05-23,201707,9803.0,2063
2017-05-23,201709,9603.0,272
2017-05-23,201712,9566.0,115
2017-05-23,201803,9526.0,180
2017-05-24,201706,10020.0,79667
2017-05-24,201707,9826.0,1844
2017-05-24,201709,9628.0,222
2017-05-24,201712,9589.0,86
2017-05-24,201803,9551.0,106
2017-05-25,201706,10107.0,99562
2017-05-25,201707,9912.0,3861
2017-05-25,201709,9715.0,398
2017-05-25,201712,9675.0,217
2017-05-25,201803,9636.0,229
2017-05-26,201706,10093.0,103748
2017-05-26,201707,9902.0,2841
2017-05-26,201709,9703.0,309
2017-05-26,201712,9665.0,549
2017-05-26,201803,9625.0,118
2017-05-31,201706,10031.0,111055
2017-05-31,201707,9847.0,3462
2017-05-31,201709,9653.0,304
2017-05-31,201712,9614.0,240
2017-05-31,201803,9574.0,54
2017-06-01,201706,10069.0,86130
2017-06-01,201707,9884.0,2027
2017-06-01,201709,9694.0,117
2017-06-01,201712,9659.0,139
2017-06-01,201803,9620.0,57
2017-06-02,201706,10135.0,93461
2017-06-02,201707,9950.0,2415
2017-06-02,201709,9759.0,1313
2017-06-02,201712,9725.0,640
2017-06-02,201803,9685.0,86
2017-06-03,201706,10157.0,23927
2017-06-03,201707,9970.0,807
2017-06-03,201709,9779.0,128
2017-06-03,201712,9744.0,128
2017-06-03,201803,9707.0,104
2017-06-05,201706,10200.0,109207
2017-06-05,201707,10016.0,3696
2017-06-05,201709,9828.0,682
2017-06-05,201712,9790.0,200
2017-06-05,201803,9752.0,187
2017-06-06,201706,10185.0,63197
2017-06-06,201707,10004.0,1768
2017-06-06,201709,9814.0,101
2017-06-06,201712,9777.0,128
2017-06-06,201803,9737.0,54
2017-06-07,201706,10192.0,113720
2017-06-07,201707,10010.0,3419
2017-06-07,201709,9820.0,261
2017-06-07,201712,9784.0,312
2017-06-07,201803,9747.0,111
2017-06-08,201706,10211.0,72661
2017-06-08,201707,10032.0,2645
2017-06-08,201709,9852.0,300
2017-06-08,201712,9813.0,150
2017-06-08,201803,9774.0,105
2017-06-09,201706,10192.0,101940
2017-06-09,201707,10012.0,3147
2017-06-09,201709,9831.0,242
2017-06-09,201712,9789.0,240
2017-06-09,201803,9752.0,113
2017-06-12,201706,10120.0,110070
2017-06-12,201707,9940.0,3854
2017-06-12,201709,9759.0,330
2017-06-12,201712,9721.0,228
2017-06-12,201803,9684.0,96
2017-06-13,201706,10137.0,91633
2017-06-13,201707,9956.0,4664
2017-06-13,201709,9779.0,176
2017-06-13,201712,9741.0,111
2017-06-13,201803,9704.0,66
2017-06-14,201706,10065.0,169231
2017-06-14,201707,9885.0,9290
2017-06-14,201709,9705.0,627
2017-06-14,201712,9666.0,225
2017-06-14,201803,9631.0,155
2017-06-15,201706,10073.0,114510
2017-06-15,201707,9892.0,11795
2017-06-15,201709,9714.0,714
2017-06-15,201712,9677.0,232
2017-06-15,201803,9640.0,98
2017-06-16,201706,10146.0,133595
2017-06-16,201707,9971.0,18692
2017-06-16,201709,9792.0,543
2017-06-16,201712,9754.0,182
2017-06-16,201803,9719.0,106
2017-06-19,201706,10239.0,126148
2017-06-19,201707,10067.0,40587
2017-06-19,201709,9892.0,718
2017-06-19,201712,9858.0,558
2017-06-19,201803,9819.0,193
2017-06-20,201706,10322.0,134420
2017-06-20,201707,10163.0,47608
2017-06-20,201709,10000.0,1126
2017-06-20,201712,9962.0,715
2017-06-20,201803,9922.0,473
2017-06-21,201706,10369.0,97063
2017-06-21,201707,10178.0,81672
2017-06-21,201709,10015.0,983
2017-06-21,201712,9978.0,533
2017-06-21,201803,9938.0,333
2017-06-22,201707,10231.0,117671
2017-06-22,201708,10131.0,2908
2017-06-22,201709,10077.0,589
2017-06-22,201712,10040.0,506
2017-06-22,201803,10002.0,225
2017-06-23,201707,10215.0,101667
2017-06-23,201708,10109.0,2040
2017-06-23,201709,10060.0,740
2017-06-23,201712,10026.0,393
2017-06-23,201803,9988.0,280
2017-06-26,201707,10381.0,188289
2017-06-26,201708,10284.0,3713
2017-06-26,201709,10270.0,1774
2017-06-26,201712,10234.0,1293
2017-06-26,201803,10203.0,280
2017-06-27,201707,10368.0,115847
2017-06-27,201708,10269.0,3898
2017-06-27,201709,10252.0,1041
2017-06-27,201712,10222.0,442
2017-06-27,201803,10192.0,200
2017-06-28,201707,10261.0,160947
2017-06-28,201708,10156.0,3645
2017-06-28,201709,10141.0,790
2017-06-28,201712,10114.0,386
2017-06-28,201803,10087.0,154
2017-06-29,201707,10297.0,130102
2017-06-29,201708,10193.0,3770
2017-06-29,201709,10170.0,659
2017-06-29,201712,10143.0,222
2017-06-29,201803,10115.0,140
2017-06-30,201707,10252.0,124850
2017-06-30,201708,10150.0,3920
2017-06-30,201709,10133.0,563
2017-06-30,201712,10103.0,169
2017-06-30,201803,10070.0,174
2017-07-03,201707,10289.0,106319
2017-07-03,201708,10186.0,2168
2017-07-03,201709,10164.0,610
2017-07-03,201712,10136.0,372
2017-07-03,201803,10101.0,87
2017-07-04,201707,10217.0,140257
2017-07-04,201708,10113.0,2914
2017-07-04,201709,10089.0,316
2017-07-04,201712,10061.0,155
2017-07-04,201803,10030.0,130
2017-07-05,201707,10301.0,166870
2017-07-05,201708,10195.0,4688
2017-07-05,201709,10165.0,541
2017-07-05,201712,10136.0,344
2017-07-05,201803,10103.0,210
2017-07-06,201707,10267.0,130726
2017-07-06,201708,10163.0,2961
2017-07-06,201709,10135.0,183
2017-07-06,201712,10099.0,101
2017-07-06,201803,10067.0,70
2017-07-07,201707,10203.0,120431
2017-07-07,201708,10100.0,2664
2017-07-07,201709,10071.0,179
2017-07-07,201712,10040.0,117
2017-07-07,201803,10009.0,105
2017-07-10,201707,10210.0,111481
2017-07-10,201708,10106.0,2666
2017-07-10,201709,10079.0,325
2017-07-10,201712,10048.0,151
2017-07-10,201803,10015.0,76
2017-07-11,201707,10342.0,141931
2017-07-11,201708,10237.0,6767
2017-07-11,201709,10207.0,698
2017-07-11,201712,10175.0,237
2017-07-11,201803,10150.0,163
2017-07-12,201707,10339.0,114330
2017-07-12,201708,10230.0,4837
2017-07-12,201709,10200.0,309
2017-07-12,201712,10169.0,176
2017-07-12,201803,10142.0,161
2017-07-13,201707,10420.0,143543
2017-07-13,201708,10307.0,11143
2017-07-13,201709,10278.0,634
2017-07-13,201712,10253.0,372
2017-07-13,201803,10222.0,197
2017-07-14,201707,10403.0,79383
2017-07-14,201708,10293.0,9997
2017-07-14,201709,10265.0,276
2017-07-14,201712,10237.0,134
2017-07-14,201803,10207.0,53
2017-07-17,201707,10436.0,137588
2017-07-17,201708,10320.0,39846
2017-07-17,201709,10294.0,1187
2017-07-17,201712,10262.0,215
2017-07-17,201803,10230.0,116
2017-07-18,201707,10462.0,98247
2017-07-18,201708,10344.0,33850
2017-07-18,201709,10317.0,503
2017-07-18,201712,10290.0,304
2017-07-18,201803,10257.0,75
2017-07-19,201707,10500.0,91415
2017-07-19,201708,10386.0,62215
2017-07-19,201709,10357.0,1043
2017-07-19,201712,10329.0,357
2017-07-19,201803,10297.0,166
2017-07-20,201708,10390.0,93671
2017-07-20,201709,10364.0,1778
2017-07-20,201712,10335.0,192
2017-07-20,201803,10307.0,68
2017-07-20,201806,10275.0,56
2017-07-21,201708,10329.0,97427
2017-07-21,201709,10300.0,1728
2017-07-21,201712,10273.0,118
2017-07-21,201803,10240.0,109
2017-07-21,201806,10210.0,50
2017-07-24,201708,10362.0,97402
2017-07-24,201709,10331.0,1768
2017-07-24,201712,10300.0,130
2017-07-24,201803,10270.0,140
2017-07-24,201806,10228.0,37
2017-07-25,201708,10363.0,90979
2017-07-25,201709,10333.0,1816
2017-07-25,201712,10302.0,96
2017-07-25,201803,10269.0,95
2017-07-25,201806,10233.0,37
2017-07-26,201708,10329.0,140086
2017-07-26,201709,10300.0,3004
2017-07-26,201712,10260.0,209
2017-07-26,201803,10230.0,100
2017-07-26,201806,10185.0,59
2017-07-27,201708,10448.0,131417
2017-07-27,201709,10415.0,3711
2017-07-27,201712,10380.0,320
2017-07-27,201803,10344.0,159
2017-07-27,201806,10298.0,80
2017-07-28,201708,10340.0,128958
2017-07-28,201709,10308.0,3061
2017-07-28,201712,10272.0,276
2017-07-28,201803,10234.0,129
2017-07-28,201806,10192.0,60
2017-07-31,201708,10355.0,108339
2017-07-31,201709,10323.0,2536
2017-07-31,201712,10285.0,162
2017-07-31,201803,10247.0,39
2017-07-31,201806,10206.0,17
2017-08-01,201708,10367.0,124991
2017-08-01,201709,10335.0,2906
2017-08-01,201712,10296.0,234
2017-08-01,201803,10261.0,178
2017-08-01,201806,10214.0,62
2017-08-02,201708,10453.0,119144
2017-08-02,201709,10419.0,3442
2017-08-02,201712,10380.0,290
2017-08-02,201803,10342.0,185
2017-08-02,201806,10291.0,86
2017-08-03,201708,10406.0,135087
2017-08-03,201709,10375.0,3815
2017-08-03,201712,10331.0,341
2017-08-03,201803,10295.0,163
2017-08-03,201806,10244.0,87
2017-08-04,201708,10439.0,82751
2017-08-04,201709,10404.0,2691
2017-08-04,201712,10365.0,288
2017-08-04,201803,10327.0,118
2017-08-04,201806,10273.0,90
2017-08-07,201708,10529.0,91398
2017-08-07,201709,10494.0,3357
2017-08-07,201712,10450.0,391
2017-08-07,201803,10409.0,301
2017-08-07,201806,10358.0,115
2017-08-08,201708,10526.0,116754
2017-08-08,201709,10487.0,4463
2017-08-08,201712,10447.0,319
